Source,Target
100602,110811
100602,110904
100602,111010
100602,111103
100602,111209
100603,100604
100603,100606
100603,100607
100603,100612
100603,100600
100603,100602
100603,110003
100603,110109
100603,110202
100603,110308
100603,110401
100603,110507
100603,110600
100603,110706
100603,110812
100603,110905
100603,111011
100603,111104
100603,111210
100604,100605
100604,100607
100604,100608
100604,100600
100604,100601
100604,100603
100604,110004
100604,110110
100604,110203
100604,110309
100604,110402
100604,110508
100604,110601
100604,110707
100604,110800
100604,110906
100604,111012
100604,111105
100604,111211
100605,100606
100605,100608
100605,100609
100605,100601
100605,100602
100605,100604
100605,110005
100605,110111
100605,110204
100605,110310
100605,110403
100605,110509
100605,110602
100605,110708
100605,110801
100605,110907
100605,111000
100605,111106
100605,111212
100606,100607
100606,100609
100606,100610
100606,100602
100606,100603
100606,100605
100606,110006
100606,110112
100606,110205
100606,110311
100606,110404
100606,110510
100606,110603
100606,110709
100606,110802
100606,110908
100606,111001
100606,111107
100606,111200
100607,100608
